heart_rate,body_temp,accelerometer_x,accelerometer_y,accelerometer_z,target
138,35.3802498228366,2.1975584431645507,3.8507910587854797,4.735807314501239,1
109,40.93976139433967,0.5283234213087196,4.035777686824413,4.424275588480022,1
63,36.93412306984834,3.204131573451031,0.6010361456028812,3.695334879696863,1
58,39.85924667512781,1.080190912547998,1.3279141647930304,1.3873233986247702,1
139,36.527843928582584,3.0979397744891477,0.08776181683314455,1.4080802105281587,1
102,39.08901633334358,3.2510054619907667,1.4665430539028235,4.816801602230189,1
51,39.56136715933812,0.7601242656432405,3.8657093695933575,0.05142247967846014,1
133,38.57383244364706,0.3067481355533408,2.5898026385628947,3.5802498662107225,1
141,37.82945713130095,3.9038079303421993,1.7404779658414404,3.531230812776311,1
109,37.47104548488361,2.2990021188466008,1.8586964745316514,3.113447704748987,1
120,37.093209599257975,0.29081897752737895,0.006768128577340771,4.950544230434329,1
93,40.57717486548695,4.9743315858488355,1.4990026378261794,1.5593971788186263,1
57,39.983716446726376,0.2889028049818332,3.2322937081896526,1.699859318966241,1
96,40.79016146399908,3.475176144292766,4.870972219081786,0.39469701473277774,1
84,35.74578334091327,4.918394626317068,4.235304134919497,2.2139906827186873,1
127,39.385204851221864,1.195900521079628,0.11797482322764563,1.3052426311742404,1
130,40.63004274092623,0.7112468434359809,4.492803023374197,1.716933510888221,1
85,36.08739839699396,0.6069246971121445,3.91599206649313,4.172858951278139,1
99,35.39897760420067,1.5163757378379779,3.901880617854902,4.677422567637478,1
53,39.446723895740355,0.5052290550532335,2.2899787950178574,0.9286653600259281,1
51,38.44683867907947,3.4608067084706597,1.990026464772514,1.8625446577673292,1
55,40.05097266054963,0.31145899065031346,1.514578644165963,4.643152810576971,1
103,35.83863425975774,2.5471106407489486,0.3284742947718289,0.30904230344611316,0
53,39.77160387115934,4.983484269264884,1.1411768174684955,0.4618026405568926,1
103,36.20976392028647,4.069851347530094,1.2330181748901232,0.8139549460311468,1
142,35.98193565719423,3.0760971911550543,2.420385348551008,2.976064170634374,1
112,35.98559478758596,1.5312681039330585,3.7372220329834698,0.7523613550299874,1
67,39.88744832138829,3.1194791814581926,2.3690491419897333,4.840381907253668,1
139,38.9911833241772,2.6352073195582584,0.28922224723580303,2.233572636292602,1
93,38.13839254861472,2.130416919451857,4.78894900494102,2.507589801750832,1
83,37.152982904741016,0.6535518837009974,4.713621595470562,1.2332930790270324,1
123,40.26320324487865,4.433021076202333,3.925947715742042,2.3548012621736674,1
111,37.354670644535815,2.2489232441066127,4.9566395078211025,3.3095681631850575,1
149,39.899596636829465,0.9731125591038253,2.7224116640013145,3.755885684770214,1
63,37.63480945142131,1.838796754386448,4.813841751266031,3.769340413549565,1
144,37.261666576549445,2.0706487626446353,0.37802520308375387,2.8894555634704417,1
97,37.776078714017636,4.137689477834371,1.8284037413068566,4.521798874969286,1
64,36.808267244984854,3.6680719028070103,1.126906340033829,4.087039236530547,1
121,39.48565628105751,3.846524468206699,0.9791654206713502,3.785240573493127,1
127,38.01632234055487,0.05515632214323607,0.7040147444633804,0.2780276084023031,1
136,36.3932761708809,2.0807699908988075,3.1120682078299833,0.03438981109824657,1
111,40.39744743964741,2.4067207581766183,3.9066092787365254,1.0622363859773647,1
89,37.30334732823927,0.09596138411528343,2.891491997101803,3.3176179695672614,1
134,38.26131716668393,1.299066043725171,0.7348135479410484,2.055987444412729,1
129,40.43883266578728,3.801449115610675,4.055618849667354,2.0120312964965588,1
131,38.74542797548395,0.6855485286449953,3.1797735358186423,4.422934441148069,1
102,35.70138824425018,2.6765506572629585,1.9408285306349775,4.477814240659193,1
73,40.63899274168085,1.0760093600861875,3.370651477680315,4.545876320267928,1
75,38.76624831842851,0.060603873219466364,1.2995248962141641,1.5693903825751365,1
138,37.00943368794252,1.2060072879977075,1.7259610424710525,3.4552790636963087,1
109,35.83563243598032,4.879368774550269,4.587429215659951,1.3581659063718483,1
90,39.76415113562177,4.007685559414948,1.452522528357102,0.9530491653722489,1
78,38.72043653557108,4.797883221605167,2.349941340789683,0.9231622867368461,1
64,38.20076655185793,2.4392702196318123,4.450705686980073,1.7105381043179702,1
94,40.363355498305744,0.5486809933875175,3.538606751337637,2.1497880988991085,1
114,39.73158326734718,2.739797444868465,0.31101613082351376,4.154745855275342,1
138,35.91004927839651,2.2718866727998046,0.7365152213948517,0.5994554673635605,1
120,36.87033240677329,4.22178541369808,0.03920795385958409,3.674629236974471,1
58,36.490934838886794,0.49041290392122294,3.154608951145817,2.6572745709465266,1
137,39.46367775543606,2.441205685108891,2.2383671270520917,1.4397267133799625,1
50,35.201194608414674,0.7502433234699213,0.6713742545113777,2.464097922664123,0
57,38.4193381092279,1.6233796344502998,4.7896706052838525,1.4997103488851131,1
137,39.574752114444145,3.686785386938998,2.6482986197280995,2.98040977619153,1
112,40.2605938205705,2.3800906468438328,1.209466470564446,2.169219614276221,1
60,37.05249049229545,1.8794414257288468,2.5030178557735376,0.8220276453943937,0
130,39.92754382803208,1.9723813928501766,3.398101663675539,0.5829153727784836,1
57,35.66379042173124,2.297233842029933,0.3811960898678224,2.7334784103606506,0
84,40.07871375040711,3.9250827191852844,1.37351907523946,4.512065166430517,1
84,35.76493197399189,4.460423444701172,4.034827454419968,1.7197884327884276,1
82,37.383723743362204,4.776673432519641,2.298324352013306,3.665000536113116,1
54,39.783772194677326,3.9345169312764754,2.7328857101614745,3.2933067746988347,1
90,35.899504564092645,1.5770344787400636,2.1640800110473464,4.657774571547405,1
77,36.375508371395846,3.4406735304327105,0.2194997132150256,4.104905086495704,1
56,39.3335154103584,2.1880156202769596,0.8287488991007796,2.833026294527315,1
122,39.320219219276446,1.2733531102302558,2.2277081937094545,3.2851524911705363,1
121,38.846885797311785,4.204357897129613,1.0459273270396392,4.491932332920174,1
61,39.1636906668026,0.19213174481162498,0.24989514329839368,1.997593922934674,1
83,38.256346660085576,4.508809960677118,4.218248320259119,1.6339735292888868,1
82,36.51079435344172,2.307387323123671,4.905962645820579,0.054055418175981695,1
97,37.07417596102351,3.1860073840414023,3.965714369983697,4.132755370957321,1
72,36.089586300808556,3.2967696110289135,4.268924608523335,4.004903502016824,1
111,40.45070336800177,4.475588703532682,1.209885651585227,0.5222725905007569,1
137,38.500350768596725,3.183348410836037,4.8031348775659986,2.884286905663501,1
86,37.40510850058184,3.069667923800309,0.9846285222671419,2.319908490834437,1
148,37.77203482186479,0.3332602028034498,4.7571490518091615,0.5935454775455573,1
93,40.68370003767089,2.59204010972602,4.974096469829755,4.902841135303618,1
135,35.92010841869648,0.7508450040852083,3.5586140287302435,1.0734794373167773,1
140,38.51737899210078,3.687168843607428,4.90571865895911,0.33617090045280573,1
84,38.0353320733068,2.5611096040633723,2.847698897835518,2.974236897509548,1
114,38.668725412607884,3.4011388960417666,1.2977089158804516,3.6943333856651632,1
148,35.10866110292504,0.20836450301192133,2.1849794283281043,0.16221723023593482,1
96,40.23274345366491,0.4239600802290161,2.96780467689393,3.293588193635111,1
127,40.59270969490167,3.5816169403134115,0.36540781013507495,2.661459379757272,1
52,38.39079910153525,0.36042167999336683,3.1117163230862306,0.5163250443752421,1
50,39.179904943261356,0.356283638826293,4.905889183811473,0.8626193847318103,1
54,40.53499628706378,0.06054237617443725,0.9505382489186381,2.8398714865804027,1
139,39.24343180588039,4.7825069914974,3.9629755814419165,1.4817880675664419,1
63,35.915234257485565,3.687541797295035,4.539493968898097,4.69157864325658,1
76,38.45773016100088,1.7662570425103208,4.718507964101104,4.093701147420254,1
58,38.64029027829714,1.4826779064382762,4.8006780220272365,4.9178360325683155,1
128,37.544784027814316,1.7485161487292478,2.6072981936073596,1.2983541947520698,1
64,39.418665413748336,3.8732676559059094,4.886539539957519,4.848618163989885,1
139,40.60620208861409,3.306853055352072,3.7865510356721943,2.156169348957789,1
91,40.55341107744066,0.9259778393373397,0.8083571811848095,1.7375939765687731,1
126,37.705036228424795,0.8705466766704217,2.38450053233985,0.2517476348467662,1
100,35.67942827504453,0.4919782485669866,3.59165587686002,0.2638262892980131,1
112,40.90904719377401,3.301513598506691,1.2367015790954166,3.4600562797332737,1
145,40.03338851867561,3.8218633111086797,3.203075917744437,2.2896449721701395,1
101,35.7479760872196,1.3252321416250201,3.333002395233096,1.1326081301805284,1
145,40.52505129570423,0.10472480515456406,0.8134987190428294,3.0698515316261634,1
53,40.21937817237277,0.41085833738213673,2.8254265622637815,1.264290591250556,1
143,38.11302834275644,4.839300174225152,3.8581345548930384,2.888158771722113,1
72,38.54765261446958,1.4772238873871013,2.4944783226797096,1.7960437349134517,1
64,37.39401622322078,3.846115739190668,0.06051558388053713,4.117761133059095,1
92,35.32856983293219,3.1233178442713188,0.04519234539646089,4.103480803833897,1
78,37.0111834498754,1.9096981982644796,1.785146719850061,2.3867519906120065,0
85,39.817120691588066,1.0284363109777757,4.63097034215891,1.754095546675078,1
62,35.027792138027614,0.6069320907970321,1.143383898018044,1.8127989827954727,0
81,37.00099503014687,3.075064840194333,3.171818444358436,4.02857262834109,1
120,37.38901216154566,3.87316890318894,1.1103793534666029,1.64089741398806,1
108,38.224373617627535,3.2195212677056535,1.608349948297743,1.04529686853423,1
135,40.519133698476566,2.6515106662457915,4.24021044800742,0.42344170937653414,1
77,37.07807596619577,0.20975611715818132,3.6443072113497346,2.333465604422042,1
115,37.08171921137737,4.842443887971919,0.47699638656605314,2.4106604945992096,1
91,39.425007488658494,3.9935709582728727,2.143510104932168,4.204543552014536,1
94,37.713307645338844,1.4641101835048236,0.14584881822632234,1.1061934822303199,0
111,36.34762893763989,4.899851646794254,2.404450733015045,1.9049563683419994,1
106,37.71463709679616,3.0094079481816105,3.31217005850534,4.0420286944684545,1
55,35.8451421222788,2.912113291036232,0.5925131179907578,4.118118053744867,1
77,36.05832191903734,3.7403658971476608,1.4444246945458283,1.923055379893841,1
77,37.99020663643688,4.058848940450687,1.9891831275107847,2.2956201164334047,1
93,37.513552697027286,3.2823930366575134,4.597655123280249,1.5164294542464147,1
133,40.4890754064086,0.6404787318310001,4.96627507711482,4.66277439209656,1
79,37.174363394699796,1.691337529972492,0.22455649497807928,0.5932188287079015,0
111,38.48353010166826,4.640418201630249,3.80503961747696,4.66874711500735,1
124,38.79358572751718,1.1230780592192597,1.858620332011716,3.4193322591767163,1
141,35.078566739530004,1.8608351191875667,1.9622909311474002,2.657860763433656,1
138,38.98122423210026,2.16038441472098,3.7713248667351134,0.16329530392247937,1
111,36.06821580121851,2.197024948472261,4.5921321607270436,2.3779809591100416,1
146,40.76642190481673,3.0646979124726275,4.754642972512742,2.0387405250136617,1
50,35.891976366518676,4.715379188723538,2.885612930191604,0.8060940598756128,1
76,37.48774474236214,1.203463559162525,1.785605796502514,3.2820480175032847,1
111,35.51209800847187,0.6075068815045903,3.937745429293896,4.855754536841429,1
126,40.981245511075684,0.9873524492996866,1.2550069163115012,2.8109440553226257,1
52,38.01317006198745,4.434624501046348,2.8203701441675886,3.573766382219729,1
119,38.57231010392026,3.2290540632760303,1.7928923076243657,0.3422522628300839,1
121,35.40245886433056,1.4295339461958005,3.2831553685393806,2.0883349790849737,1
76,39.49976282239507,4.079734694843086,1.2019945644675345,0.5817924258224794,1
58,36.25943355857351,4.30684998181718,0.9579647286741289,3.063979177682552,1
111,40.38832573664428,4.232571693451391,4.591195433377186,4.692410791070773,1
86,36.23083784289204,4.5946326681977725,0.5090184147476845,3.308888662358193,1
146,36.144126323982,1.261205100866808,2.5297895386746583,0.38401524157210765,1
100,35.21929800708857,3.7752096437313916,1.1042639148150446,1.7733310249254142,1
93,37.83240167066,2.3026974863707,0.19464981662833725,2.7533168972042574,0
73,38.389046799575695,4.209992764450307,0.18009409145713196,2.016038780666261,1
128,35.39425183657011,3.642453385808066,0.8761088605291367,4.168220052375862,1
108,39.653165700170064,3.882237232498623,4.333851772530001,4.073355023549946,1
81,37.71973300848816,3.2808091884053576,1.4123937198851333,3.059155100516107,1
145,38.14634161596548,0.8871438473485344,4.752295852876479,1.8672897256635261,1
137,37.64457648162937,2.7251345944846914,2.908111464945968,1.2766818688162207,1
101,37.40457836525196,4.923348697622541,2.1830709488438305,0.5293715910656466,1
111,38.357841987849305,4.6869403324855945,2.900444173347273,1.7744884174327702,1
107,35.93144147558427,0.21586867898505835,2.5834919261313387,2.0658625860385977,0
101,36.09156878297163,0.8240740786471856,3.7938812687866257,3.379114625520368,1
61,40.170713726081104,0.6586438672728095,1.4124803298642612,3.2907991214878676,1
88,40.6766927728018,3.6298995499264777,1.765251958001512,0.35054069820628475,1
51,37.23985589767852,4.088926649284725,4.470471512666253,1.976296577155789,1
52,36.62446803886132,1.0675568315533597,4.732282565752027,0.9088943360868096,1
105,38.86399725943409,2.529263464759145,4.462791137432372,0.7840635265840284,1
130,37.45240502658858,4.203515140056,2.097239969786568,4.13651074868623,1
108,35.15231813396207,3.664007723831253,3.9018275150344084,0.20957608358128765,1
51,35.936915584197145,2.7111860274592416,2.381678666505494,2.0959143795106066,0
51,39.295833373084385,2.9517384522938643,2.487699260730511,0.841018278832591,1
141,38.953543651460905,2.5418027345814,1.0234005452864197,4.39665107839237,1
103,35.1625759550209,1.4877422565941028,2.9556515162925825,2.7852025663751756,0
136,36.3318329715977,2.8251099642950805,0.9306794887667397,1.1569031818842401,1
145,36.38644877952843,3.4444265102504534,1.6578234953359687,2.512136435831882,1
146,39.03135646159237,4.366614579304039,4.275151008099676,3.657431798515579,1
50,35.11826322652618,3.1814567698962404,1.0353790460542762,4.7905900445971685,1
68,35.62465149190744,3.80560768521579,0.35579142586716406,1.1022300212270948,1
51,39.79949651223914,0.800358174772865,0.3450379630640815,4.430908860646726,1
102,36.071267972326,2.3077873720989492,4.703922602515539,4.671520570837451,1
93,38.916476647111246,0.04665809913546648,2.5346021898091733,4.5821027226603315,1
139,36.42909668628036,1.233394322608115,2.0470603590850915,3.177071784309549,1
81,35.596648356556074,3.632308575565024,4.054392905039592,3.1491032721735386,1
119,36.45903314599673,4.9590497567468175,4.17912963955258,2.016053165919114,1
81,39.333601591133956,0.49589049793607953,1.660955165578023,3.7619894115189396,1
117,40.134178808637714,2.0074715793064413,3.4680902873689763,2.6564700917546595,1
104,39.98131918740195,4.000354843495797,3.855614079259433,3.3871903561414722,1
124,37.38310117771073,1.0201781731444943,3.2732534343297726,2.1422895192439775,1
105,39.008510819423876,2.7754247465114315,0.7579753740004969,3.657482320215695,1
66,36.229905772494924,3.665356480148374,4.379415417585285,4.122357588022745,1
87,36.75888638156608,3.0799272513008953,2.6954727636800433,0.7321812830140806,1
73,40.37801491112672,0.9401236730770807,1.4123621318500184,4.16464857787114,1
118,35.07801154106441,1.776922843428697,2.1261409271884695,2.7014826589515364,0
147,35.513051185126805,3.9189589224269863,0.1878554519945369,4.223329545451121,1
119,36.24731753087617,2.7711325706600833,0.6393340061120878,2.156508531705073,0
135,35.159193223242916,0.026148067714563683,3.827733752579304,1.895202426915175,1
60,36.08861261053878,3.8049538001404692,5.817377683070557e-05,4.575303662586112,1
65,38.498249365818154,0.17655677470119535,2.0828291424114607,1.2558463377420064,1
146,37.52854730355499,3.728668913656161,2.612550905427942,4.221061626430716,1
122,40.35603026646185,1.012402800826187,0.2731721000048615,2.4201028625470205,1
108,39.904661370430645,4.790367400596901,4.865390814861664,2.5704772127562987,1
119,37.050904110187254,1.8397037565104224,1.1306266562483596,1.5423414074474202,0
129,36.55654060058775,1.6346580816903955,1.5209935981814042,2.8652110030950784,1
142,37.2781544490036,0.7444402516622234,1.5197125612751368,1.6260559813810564,1
52,38.54176965508885,1.5280210774510743,1.1520833105867494,0.19634707120826156,1
69,36.608381844937256,4.383253809141003,0.00736911043155708,1.3599930267217801,1
108,38.7448934470948,4.981671688136236,3.646723970439982,0.031895217032953393,1
85,37.456469913147444,1.8415476525342416,4.834227498996427,4.8917739352842835,1
68,38.31228308511188,2.2430531547727126,1.1214674164252254,4.828736049098738,1
139,37.616759174811904,3.6103546910136854,3.3152359590171123,1.9757764873615251,1
116,36.76679455725151,4.430978902325372,3.7094816347935753,3.64185427169823,1
68,40.69071984177294,2.9652216709339205,4.242126895452624,1.729030492052125,1
69,39.581634764958565,1.9576284908891468,2.1131459850680456,3.3554657854298804,1
145,35.840679054598716,2.0631092042431187,1.5146545282021462,4.027150215229895,1
120,40.21080785538748,3.478090732484034,1.6264756701151555,4.733781223461204,1
101,37.92458718949708,0.016091318021393408,3.563106665492564,2.00106137924836,1
82,40.36731336136455,3.0979466872992036,4.08389733252818,3.9164899147802386,1
89,39.79913153568389,1.777465052206787,0.9080698387830133,1.329642253160594,1
88,37.5512810268154,3.9709866563854215,1.8547050407888261,4.951661518968241,1
131,35.134815849920706,0.4649531991156608,4.50970098374575,0.1288479938217557,1
50,36.61206415630968,2.9410113347419524,4.033467598473696,3.0176440325056046,1
60,38.2498052879652,2.404864449430619,4.924292013812379,3.2975299082566356,1
141,38.800869318956885,3.211627629526137,3.771241298410404,3.440227785370644,1
106,36.547326112599215,0.32426797241484173,1.9659760051396113,0.6019378939454451,0
138,35.836136444436946,2.899918937140656,2.953189169973189,4.692648917365652,1
99,40.0095814207958,2.8074229397976187,3.3050712712366015,0.905916395250414,1
72,40.90641308422131,2.8033004720808545,0.39227908158561975,3.1137670161992053,1
80,38.154141093816115,3.017438332982274,2.7224847955193257,1.1133803956154247,1
143,36.03007571508982,3.382339686131811,3.546604142363048,1.5360820851063544,1
91,36.63384395911621,4.024944998403849,0.8366065200053019,2.732292708640622,1
148,35.1103440592848,1.3491036006410717,3.903158587127786,2.0859670928228824,1
56,40.48579283936299,4.1252470509003105,2.9188639025705583,0.8011280048825314,1
65,35.70650649734085,2.491278411317268,4.761108928487973,0.8546820121042414,1
139,38.45909885308552,0.3852913956716558,0.21211149103445848,2.0907239408139984,1
109,36.644331324123236,0.292754646219896,1.3266306877773348,3.7864148913775035,1
51,38.32506801509476,1.6711915934803039,3.0077693964991203,4.489823234238942,1
50,38.90852233011118,3.9244848855573378,1.4827995610296534,0.4206383112969142,1
97,39.97845082224321,3.5384046737045787,3.572120820356211,1.9655195377970052,1
61,36.23852763056362,3.943074823362032,3.795026412609655,0.5012278186143831,1
118,35.06597497195088,2.586345282208047,0.5125798203323723,0.08296240316298942,0
86,35.821313780412844,2.2009949897774526,2.5692723210338384,3.308593413219783,1
81,40.40011185108863,0.7372626335314197,2.5444527779552795,3.012247209832939,1
58,40.24334046537509,1.6409637680465576,1.8464038510777052,0.815095569074431,1
148,38.58447861302185,2.1700968308693764,4.66462431284836,1.1690641654653207,1
68,38.60310116260192,0.44300214839808616,4.137531599366106,0.1185387682225919,1
97,38.99022004727753,1.1030597635560562,3.486046909548184,4.174736028472019,1
129,36.052227671740695,2.991126470318694,3.571633178674988,4.8734529802427575,1
52,40.48647167554976,3.678315571195949,2.3085807190655956,0.677297683973454,1
69,37.512623149352436,4.991737556964749,4.604972605482879,1.1573760688264905,1
73,37.298831169496985,4.665566656717789,3.472977136266427,4.34204761973467,1
103,38.11350623169702,3.2128259976759574,3.6449053082790823,4.6323189897809245,1
82,35.28179580065033,2.10624026647036,4.308454518936726,2.098136914034052,1
73,35.99770021253648,3.1808868235411634,1.370357946710955,0.25311236134537063,1
124,39.428201698558226,3.92825809040116,4.035354519333515,0.196959168464097,1
121,35.49679200755076,0.5916809546169366,0.9762030147824602,2.8697493303450523,1
85,38.61891265679833,2.049524448481441,1.726709761224439,1.9644755444658952,1
87,36.472094658087926,4.199011428178086,1.6780522713492134,0.14326213788827258,1
133,37.33577368425186,1.91916475966522,4.892627341945703,2.9162619615627836,1
148,36.7321624206242,2.8593613561359326,4.282686118739634,0.05651268294511236,1
138,37.134036298789695,2.938846804310991,3.5058493079512987,3.936859790746365,1
148,39.31427543110547,0.9223812656681968,3.6352838080769505,1.532164113516858,1
74,36.78273029373905,1.811177208261442,2.8103639720128553,0.2012900150461605,0
142,38.398427841781384,1.6725564437096607,4.735453335542595,2.9417611049157664,1
67,37.8563024131946,0.13098354266032397,2.4812937644118076,1.9884220721652734,0
131,38.98202699217589,0.12095881945677622,1.9025885493494727,4.869002066785748,1
115,40.620978435948544,4.158485218378868,0.815176684657955,2.720993312518511,1
103,39.3954325832615,1.3653540498640622,3.93102826130529,1.3761959051850414,1
84,36.289642271544544,2.5903938311940773,3.6722196603779573,3.5471943231698737,1
129,35.18709881036771,1.4936278679438653,1.9217751926206743,1.3574600127135565,1
110,36.57358426579895,4.703396225576703,0.1259670697961468,4.521216457037825,1
90,38.57046758420153,1.2964837943288687,4.194986638590054,1.873609852536882,1
149,35.308554880905504,2.1482840636946756,0.05708991727036816,2.749342813881026,1
82,37.97819748320742,4.3636512524230096,3.5184988981452547,0.2528655191211443,1
117,38.581057093501336,4.209667833959044,4.851285548630285,2.1306061897611537,1
82,37.00546334490176,0.9305070892313866,2.1883066407410174,4.161817698304975,1
63,39.62547322247493,4.013216548978552,1.174867024979764,4.02824402681671,1
70,35.63958951880263,2.290934433689463,3.5243550502169088,1.1215927942676314,1
97,35.45082669041485,2.414844360426776,4.085640710077926,1.1303953550528134,1
69,39.36913253722162,0.6673998620797189,2.7321515803892367,4.086526561066184,1
57,37.97294789723719,0.40300756878562327,4.835176376280731,4.651992100846628,1
56,39.130414378566414,3.639696534868826,0.2583436082898055,0.47680460636501776,1
116,37.60896403162248,2.482305761776499,2.523977991522641,2.250293197131126,0
66,36.47841219943464,2.1842535130758978,3.5922697366127503,1.6872713948211449,1
82,39.9146139060452,3.6475411432619835,4.3132023557458945,4.353442277287197,1
97,39.796495273813875,3.8275644949555487,0.8962780595389502,0.41762457340009385,1
125,39.16817882512656,0.7945408383467678,4.000017408818407,1.055629712790187,1
108,36.632870823379776,3.0511257473882063,2.763535378592726,3.7623416879324716,1
135,38.541384001214524,0.6767704113884276,1.982768409949816,0.2564692449060779,1
71,37.16584338164016,3.7568754301452283,0.6585751428954678,2.462676903571446,1
79,35.549492439959806,3.2847757813356977,4.326478794544562,2.2105351733986,1
87,40.503881452773456,4.78307310541729,0.7863660408985768,1.6720058949437433,1
100,35.82091178551377,0.3447900817821059,1.5489392960454962,1.972861576594619,0
103,40.70142412292481,0.2852736057562716,1.4502276598121844,2.649702934651165,1
57,37.67603463774773,1.4109353734660006,4.357070170954271,0.8068367919419156,1
76,36.11079757303172,1.3085284186795298,3.36351497104449,2.859979391417964,1
76,38.251405684270146,1.234893995359999,3.9834069859568615,4.027161646499931,1
147,40.237675015258446,4.531272902605183,1.252339493962495,3.800804648950795,1
70,39.39334931845737,1.2477309992475305,3.1243704980349944,0.7694995234688684,1
79,39.8393668871687,1.359748630643155,2.8587299157187434,0.7462473487073695,1
146,38.9527002002643,3.7969913120898187,4.164151883941355,1.3408718387245666,1
77,39.15365938710711,2.2486992122527,4.530435302406302,1.805373631705186,1
113,40.09517390939192,3.883552784775906,0.06078385738693404,2.042277907042413,1
146,36.49800805315512,0.3268307878219262,3.370099595293963,3.398486084166726,1
118,37.936549781858844,2.4378559683669216,0.2591789955986451,0.283402160829177,0
110,36.32725665091761,0.16806800091641316,2.7442933253867796,0.17336352113033193,0
97,40.926008047979884,0.3132660172767726,1.438163645218391,1.9595528147195451,1
68,40.66435603811968,4.532187266722055,1.533882997610706,3.4858184606899023,1
53,35.236560868211036,0.6962268555879758,1.7647925172617829,0.9671767147824128,0
84,39.233451035094134,2.6621034113760853,3.106462245248051,3.2075224062812584,1
113,40.55148990449399,2.055478013003533,1.670249828343846,1.2991406897014972,1
98,36.083452070764004,1.7367166312942133,3.663495252951402,4.4304305440675815,1
66,38.40767138331578,4.499166728436363,2.0226369278693483,4.4784497213330825,1
93,40.49292978552825,0.1091169838774475,0.3417660015497931,1.4864360214066323,1
141,35.20367587151479,3.3189484308779456,3.918799212420536,1.1499687698162027,1
